Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio
2016-10-01 13:29:19.52,2016-10-01 08:29:19.52,399.0247754454613,46.799598,-92.109292,5,342.0240135192871,3,454.1296327417775,0.5699999928474426,0.6718546940075293,264.375,243.84326171875,244.7649841308594,20,-49.06756755995004
2016-10-01 13:29:22.00,2016-10-01 08:29:22.00,404.0247746109962,46.799591,-92.109369,5,341.6110496520996,3,460.0222148900912,0.8899999856948853,0.6718546940075293,271.40625,261.6143798828125,262.5361022949219,20,1125.128499795168
2016-10-01 13:29:27.00,2016-10-01 08:29:27.00,409.0247744321823,46.799597,-92.109443,5,341.2598533630371,3,465.7389522145342,0.6899999976158142,0.6718546940075293,272.109375,266.2143096923828,267.1360321044922,20,91.21974036267132
2016-10-01 13:29:32.00,2016-10-01 08:29:32.00,414.0247749686241,46.799604,-92.109520,5,341.2241477966309,3,471.6084953766155,0.8399999737739563,0.6718546940075293,272.8125,262.4893341064453,263.4110565185547,20,98.52471704963908
2016-10-01 13:29:34.52,2016-10-01 08:29:34.52,414.0247749686241,46.799604,-92.109520,5,341.6103172302246,3,471.6084953766155,0.8399999737739563,0.9283742754953485,272.8125,262.4893341064453,263.4110565185547,20,98.52471704963908
2016-10-01 13:29:37.00,2016-10-01 08:29:37.00,419.0247746109962,46.799612,-92.109599,5,341.7050437927246,3,477.7096954033173,0.949999988079071,0.9283742754953485,272.8125,264.4775085449219,265.3992309570312,20,37.93318492910291
2016-10-01 13:29:42.00,2016-10-01 08:29:42.00,424.0247752666473,46.799615,-92.109672,5,341.6772727966309,3,483.2969803829824,0.8299999833106995,0.9283742754953485,264.0234375,258.3538055419922,259.2755279541016,20,29.72534637363948
2016-10-01 13:29:47.00,2016-10-01 08:29:47.00,429.0247752070427,46.799600,-92.109736,5,341.4010887145996,3,488.4336275425815,1.029999971389771,0.9283742754953485,266.8359375,254.3250885009766,255.2468109130859,20,57.78395246686595
2016-10-01 13:29:49.52,2016-10-01 08:29:49.52,429.0247752070427,46.799600,-92.109736,5,341.4662742614746,3,488.4336275425815,1.029999971389771,1.105151852973656,266.8359375,254.3250885009766,255.2468109130859,20,57.78395246686595
2016-10-01 13:29:53.00,2016-10-01 08:29:53.00,435.0247747898102,46.799600,-92.109811,5,341.5411033630371,3,494.1629915799764,0.8899999856948853,1.105151852973656,280.1953125,275.5217590332031,276.4434814453125,20,-308.946270122968
2016-10-01 13:29:58.00,2016-10-01 08:29:58.00,440.024775326252,46.799617,-92.109881,5,342.1065330505371,3,499.8567716168551,0.9800000190734863,1.105151852973656,283.0078125,261.8927764892578,262.8144989013672,20,469.9097689522447
2016-10-01 13:30:04.00,2016-10-01 08:30:04.00,446.0247740745544,46.799642,-92.109942,5,342.6031150817871,3,505.2799782780526,0.5600000023841858,1.105151852973656,283.359375,251.18408203125,252.1058044433594,20,36.19454990208944
2016-10-01 13:30:04.52,2016-10-01 08:30:04.52,446.0247740745544,46.799642,-92.109942,5,342.6031150817871,3,505.2799782780526,0.5600000023841858,0.5533333420753479,283.359375,251.18408203125,252.1058044433594,20,36.19454990208944
2016-10-01 13:30:08.00,2016-10-01 08:30:08.00,450.024776160717,46.799658,-92.110005,5,342.2904930114746,3,510.3288281946196,0.8999999761581421,0.5533333420753479,283.359375,244.0415802001953,244.9633026123047,20,34.61607723963915
2016-10-01 13:30:13.00,2016-10-01 08:30:13.00,455.0247746109962,46.799678,-92.110074,5,342.7145652770996,3,516.1099859201788,0.949999988079071,0.5533333420753479,289.3359375,248.1401977539062,249.0619201660156,20,39.57716869663165
2016-10-01 13:30:18.00,2016-10-01 08:30:18.00,460.0247750878334,46.799689,-92.110152,5,342.2228050231934,3,522.1434464961488,0.7900000214576721,0.5533333420753479,289.6875,252.4193420410156,253.341064453125,20,34.81753994220394
2016-10-01 13:30:19.52,2016-10-01 08:30:19.52,460.0247750878334,46.799689,-92.110152,5,342.2810935974121,3,522.1434464961488,0.7900000214576721,0.8210122977832733,289.6875,252.4193420410156,253.341064453125,20,34.81753994220394
2016-10-01 13:30:23.00,2016-10-01 08:30:23.00,465.0247748494148,46.799693,-92.110238,5,341.9926414489746,3,528.6889117013549,1.100000023841858,0.8210122977832733,260.5078125,224.1128082275391,225.0345306396484,20,45.42730709548165
2016-10-01 13:30:26.00,2016-10-01 08:30:26.00,468.0247753858566,46.799709,-92.110308,5,342.1068382263184,3,534.3196781537621,0.8799999952316284,0.8210122977832733,290.390625,237.1023254394531,238.0240478515625,20,61.99611610378922
2016-10-01 13:30:31.00,2016-10-01 08:30:31.00,473.0247752070427,46.799714,-92.110382,5,342.4377098083496,3,539.9808424865475,0.8899999856948853,0.8210122977832733,244.6875,241.3519897460938,242.2737121582031,20,119.0168793274525
2016-10-01 13:30:34.52,2016-10-01 08:30:34.52,473.0247752070427,46.799714,-92.110382,5,342.8140525817871,3,539.9808424865475,0.8899999856948853,0.9122734855663829,244.6875,241.3519897460938,242.2737121582031,20,119.0168793274525
2016-10-01 13:30:36.00,2016-10-01 08:30:36.00,478.0247754454613,46.799708,-92.110459,5,342.5550193786621,3,545.9268351209613,0.8899999856948853,0.9122734855663829,244.3359375,245.2312469482422,246.1529693603516,20,186.2575705072836
2016-10-01 13:30:41.00,2016-10-01 08:30:41.00,483.0247752666473,46.799699,-92.110526,5,343.8647117614746,3,551.12205882469,0.7900000214576721,0.9122734855663829,245.390625,252.11865234375,253.0403747558594,20,70.00038083762404
2016-10-01 13:30:46.00,2016-10-01 08:30:46.00,488.0247749686241,46.799693,-92.110593,5,344.2566795349121,3,556.269246311022,0.8999999761581421,0.9122734855663829,246.09375,268.9776306152344,269.8993530273438,20,31.262593227533
2016-10-01 13:30:49.52,2016-10-01 08:30:49.52,488.0247749686241,46.799693,-92.110593,5,345.0655784606934,3,556.269246311022,0.8999999761581421,1.043430376684625,246.09375,268.9776306152344,269.8993530273438,20,31.262593227533
2016-10-01 13:30:50.00,2016-10-01 08:30:50.00,492.0247749090195,46.799706,-92.110658,10,345.2851829528809,3,561.4470538621378,0.9700000286102295,1.043430376684625,289.3359375,279.9056243896484,280.8273468017578,20,20.62658131173155
2016-10-01 13:30:55.00,2016-10-01 08:30:55.00,497.0247748494148,46.799730,-92.110719,10,345.4045677185059,3,566.7812531014306,0.8799999952316284,1.043430376684625,290.0390625,269.5656280517578,270.4873504638672,20,12.25306113216321
2016-10-01 13:31:01.00,2016-10-01 08:31:01.00,503.0247749090195,46.799749,-92.110779,10,345.7652244567871,3,571.8426112478962,0.5099999904632568,1.043430376684625,285.8203125,269.03955078125,269.9612731933594,20,9.879559880369332
2016-10-01 13:31:04.52,2016-10-01 08:31:04.52,503.0247749090195,46.799749,-92.110779,10,345.4855613708496,3,571.8426112478962,0.5099999904632568,0.9274945446856359,285.8203125,269.03955078125,269.9612731933594,20,9.879559880369332
2016-10-01 13:31:06.00,2016-10-01 08:31:06.00,508.0247746109962,46.799774,-92.110837,10,345.5087547302246,3,577.0256497896214,0.5299999713897705,0.9274945446856359,286.171875,253.6622772216797,254.5839996337891,20,10.27275587492585
2016-10-01 13:31:12.00,2016-10-01 08:31:12.00,514.0247749090195,46.799793,-92.110914,10,345.3079490661621,3,583.2564978603143,0.8199999928474426,0.9274945446856359,286.171875,267.5837554931641,268.5054779052734,20,13.56723181739858
2016-10-01 13:31:16.00,2016-10-01 08:31:16.00,518.0247745513916,46.799795,-92.110979,10,345.6819725036621,3,588.2784395203626,0.8600000143051147,0.9274945446856359,280.1953125,271.1705017089844,272.0922241210938,20,19.08594232249976
2016-10-01 13:31:19.52,2016-10-01 08:31:19.52,518.0247745513916,46.799795,-92.110979,10,345.1869163513184,3,588.2784395203626,0.8600000143051147,1.26443353465534,280.1953125,271.1705017089844,272.0922241210938,20,19.08594232249976
2016-10-01 13:31:20.00,2016-10-01 08:31:20.00,522.0247755050659,46.799791,-92.111059,10,345.3092918395996,3,594.3625898082929,0.8299999833106995,1.26443353465534,273.1640625,262.1036224365234,263.0253448486328,20,31.94333773778182
2016-10-01 13:31:24.00,2016-10-01 08:31:24.00,526.0247762799263,46.799803,-92.111131,10,345.7793235778809,3,600.0205620549307,1.059999942779541,1.26443353465534,296.71875,273.5815887451172,274.5033111572266,20,51.38777095405963
2016-10-01 13:31:28.00,2016-10-01 08:31:28.00,530.0247752666473,46.799826,-92.111195,10,345.7068748474121,3,605.5247782695689,0.9700000286102295,1.26443353465534,295.6640625,279.2811584472656,280.202880859375,20,126.7412683724806
2016-10-01 13:31:32.00,2016-10-01 08:31:32.00,534.0247752070427,46.799841,-92.111258,10,345.7879295349121,3,610.6323273740628,0.7200000286102295,1.26443353465534,294.609375,290.421875,291.3435974121094,20,107.6030768336133
2016-10-01 13:31:34.52,2016-10-01 08:31:34.52,534.0247752070427,46.799841,-92.111258,10,346.1421775817871,3,610.6323273740628,0.7200000286102295,0.9365527961822337,294.609375,290.421875,291.3435974121094,20,107.6030768336133
2016-10-01 13:31:37.00,2016-10-01 08:31:37.00,539.024775326252,46.799858,-92.111337,10,346.1958274841309,3,616.9201781950399,0.9800000190734863,0.9365527961822337,287.578125,299.8320922851562,300.7538146972656,20,84.68198229342097
2016-10-01 13:31:42.00,2016-10-01 08:31:42.00,544.0247747302055,46.799876,-92.111402,10,345.0831565856934,3,622.255224065437,0.7799999713897705,0.9365527961822337,286.5234375,295.4255065917969,296.3472290039062,20,131.5763057533511
2016-10-01 13:31:47.00,2016-10-01 08:31:47.00,549.0247747898102,46.799906,-92.111458,10,345.8511619567871,3,627.7075008840694,0.7699999809265137,0.9365527961822337,287.2265625,281.582275390625,282.5039978027344,20,-2369.812980328669
2016-10-01 13:31:49.52,2016-10-01 08:31:49.52,549.0247747898102,46.799906,-92.111458,10,345.6287498474121,3,627.7075008840694,0.7699999809265137,0.8976789410054464,287.2265625,281.582275390625,282.5039978027344,20,-2369.812980328669
2016-10-01 13:31:52.00,2016-10-01 08:31:52.00,554.0247750282288,46.799929,-92.111521,10,345.7410545349121,3,633.1357020574486,0.9100000262260437,0.8976789410054464,292.1484375,296.227783203125,297.1495056152344,20,227.7301541469503
2016-10-01 13:31:57.00,2016-10-01 08:31:57.00,559.0247754454613,46.799951,-92.111586,10,345.9048728942871,3,638.6102989563789,1.110000014305115,0.8976789410054464,298.125,283.7248840332031,284.6466064453125,20,527.2062510999492
2016-10-01 13:32:02.00,2016-10-01 08:32:02.00,564.0247749090195,46.799970,-92.111655,10,345.5708274841309,3,644.3365089258015,1.120000004768372,0.8976789410054464,297.7734375,273.7521362304688,274.6738586425781,20,-114.1327357039808
2016-10-01 13:32:04.52,2016-10-01 08:32:04.52,564.0247749090195,46.799970,-92.111655,10,345.8468894958496,3,644.3365089258015,1.120000004768372,1.086076497170578,297.7734375,273.7521362304688,274.6738586425781,20,-114.1327357039808
2016-10-01 13:32:08.00,2016-10-01 08:32:08.00,570.0247749686241,46.799989,-92.111719,10,346.0274314880371,3,649.6299106312766,0.6499999761581421,1.086076497170578,298.125,259.1230773925781,260.0447998046875,20,-87.60844290193427
2016-10-01 13:32:13.00,2016-10-01 08:32:13.00,575.0247755646706,46.799992,-92.111789,10,346.4816551208496,3,655.0062781096914,0.5600000023841858,1.086076497170578,234.140625,261.0932006835938,262.0149230957031,20,93.01333215752311
2016-10-01 13:32:17.00,2016-10-01 08:32:17.00,579.0247743725777,46.799989,-92.111859,10,347.0117454528809,3,660.2842994387192,0.9200000166893005,1.086076497170578,266.484375,248.1395263671875,249.0612487792969,20,30.5330792504565
2016-10-01 13:32:19.52,2016-10-01 08:32:19.52,579.0247743725777,46.799989,-92.111859,10,347.0438499450684,3,660.2842994387192,0.9200000166893005,1.051791334323937,266.484375,248.1395263671875,249.0612487792969,20,30.5330792504565
2016-10-01 13:32:21.00,2016-10-01 08:32:21.00,583.024775326252,46.800008,-92.111928,10,347.0487937927246,3,665.9788726468823,0.7900000214576721,1.051791334323937,261.9140625,254.8169097900391,255.7386322021484,20,25.11421187392656
2016-10-01 13:32:25.00,2016-10-01 08:32:25.00,587.0247757434845,46.800035,-92.111998,10,346.8686180114746,3,672.0845126014198,1.070000052452087,1.051791334323937,305.5078125,248.8417816162109,249.7635040283203,20,27.44563940147459
2016-10-01 13:32:30.00,2016-10-01 08:32:30.00,592.0247749090195,46.800043,-92.112065,10,347.4498558044434,3,677.2500939074894,0.949999988079071,1.051791334323937,250.3125,251.6958160400391,252.6175384521484,20,24.61151071274493
2016-10-01 13:32:34.00,2016-10-01 08:32:34.00,596.0247752666473,46.800020,-92.112129,10,347.9413108825684,3,682.7739680997531,1,1.051791334323937,258.75,239.6504516601562,240.5721740722656,20,20.11761672166778
2016-10-01 13:32:34.52,2016-10-01 08:32:34.52,596.0247752666473,46.800020,-92.112129,10,347.9413108825684,3,682.7739680997531,1,1.113603432028635,258.75,239.6504516601562,240.5721740722656,20,20.11761672166778
2016-10-01 13:32:38.00,2016-10-01 08:32:38.00,600.0247743725777,46.800012,-92.112196,10,348.4937400817871,3,687.9848165717045,0.9100000262260437,1.113603432028635,263.3203125,237.6210632324219,238.5427856445312,20,17.54866541521687
2016-10-01 13:32:43.00,2016-10-01 08:32:43.00,605.0247747898102,46.800010,-92.112268,10,348.5586204528809,3,693.4873914515173,0.8100000023841858,1.113603432028635,284.765625,232.4152679443359,233.3369903564453,20,17.53094740316095
2016-10-01 13:32:48.00,2016-10-01 08:32:48.00,610.0247756242752,46.799991,-92.112333,10,348.6994285583496,3,698.8788587591071,0.6800000071525574,1.113603432028635,255.9375,253.0457763671875,253.9674987792969,20,20.15678311802183
2016-10-01 13:32:49.52,2016-10-01 08:32:49.52,610.0247756242752,46.799991,-92.112333,10,348.8769187927246,3,698.8788587591071,0.6800000071525574,0.9651482069559275,255.9375,253.0457763671875,253.9674987792969,20,20.15678311802183
2016-10-01 13:32:53.00,2016-10-01 08:32:53.00,615.0247754454613,46.799990,-92.112402,10,348.9740867614746,3,704.1311460424325,0.6600000262260437,0.9651482069559275,277.734375,248.4302673339844,249.3519897460938,20,19.56976066310925
2016-10-01 13:32:58.00,2016-10-01 08:32:58.00,620.0247747302055,46.799961,-92.112470,10,349.1347923278809,3,710.2078684796043,0.6600000262260437,0.9651482069559275,238.7109375,237.23681640625,238.1585388183594,20,17.86463652370293
2016-10-01 13:33:03.00,2016-10-01 08:33:03.00,625.024774491787,46.799967,-92.112546,10,349.9137229919434,3,716.0302845700761,0.8299999833106995,0.9651482069559275,318.1640625,230.7361297607422,231.6578521728516,20,18.02904530040632
2016-10-01 13:33:04.52,2016-10-01 08:33:04.52,625.024774491787,46.799967,-92.112546,10,350.4112815856934,3,716.0302845700761,0.8299999833106995,0.8399999936421713,318.1640625,230.7361297607422,231.6578521728516,20,18.02904530040632
2016-10-01 13:33:08.00,2016-10-01 08:33:08.00,630.0247755646706,46.799984,-92.112608,10,350.0791893005371,3,721.0836052658035,0.7300000190734863,0.8399999936421713,275.9765625,246.5370941162109,247.4588165283203,20,16.37663971961123
2016-10-01 13:33:13.00,2016-10-01 08:33:13.00,635.0247742533684,46.799977,-92.112690,10,350.9876365661621,3,727.3872385095602,0.7799999713897705,0.8399999936421713,285.1171875,239.4881134033203,240.4098358154297,20,15.34374291878272
2016-10-01 13:33:17.00,2016-10-01 08:33:17.00,639.0247746109962,46.799961,-92.112760,10,349.8202781677246,3,732.9834082270062,1.039999961853027,0.8399999936421713,271.0546875,233.3079681396484,234.2296905517578,20,17.24544730412372
2016-10-01 13:33:19.52,2016-10-01 08:33:19.52,639.0247746109962,46.799961,-92.112760,10,350.1989402770996,3,732.9834082270062,1.039999961853027,0.9046687763738425,271.0546875,233.3079681396484,234.2296905517578,20,17.24544730412372
2016-10-01 13:33:22.00,2016-10-01 08:33:22.00,644.0247752070427,46.799961,-92.112826,10,350.4047508239746,3,737.9909396947669,0.6800000071525574,0.9046687763738425,289.6875,232.0239105224609,232.9456329345703,20,21.66278972478586
2016-10-01 13:33:27.00,2016-10-01 08:33:27.00,649.0247753858566,46.799947,-92.112895,10,351.5194358825684,3,743.5286960674364,0.7300000190734863,0.9046687763738425,274.5703125,221.0623321533203,221.9840545654297,20,20.65001906088295
2016-10-01 13:33:32.00,2016-10-01 08:33:32.00,654.0249128937721,46.799921,-92.112965,10,351.2954978942871,3,749.5912805161515,0.7799999713897705,0.9046687763738425,264.7265625,232.4385375976562,233.3602600097656,20,16.97400591540352
2016-10-01 13:33:34.52,2016-10-01 08:33:34.52,654.0249128937721,46.799921,-92.112965,10,351.5495262145996,3,749.5912805161515,0.7799999713897705,0.7599999904632568,264.7265625,232.4385375976562,233.3602600097656,20,16.97400591540352
2016-10-01 13:33:37.00,2016-10-01 08:33:37.00,659.0248262286186,46.799898,-92.113027,10,351.9930076599121,3,754.9136127791445,0.7900000214576721,0.7599999904632568,250.3125,236.1940460205078,237.1157684326172,20,21.3832538932149
2016-10-01 13:33:42.00,2016-10-01 08:33:42.00,664.0248731970787,46.799882,-92.113093,10,351.8155174255371,3,760.2706240936045,0.6899999976158142,0.7599999904632568,251.3671875,239.1451110839844,240.0668334960938,20,27.88378820521689
2016-10-01 13:33:46.00,2016-10-01 08:33:46.00,668.024873316288,46.799893,-92.113175,10,352.2170066833496,3,766.5971433059696,1.190000057220459,0.7599999904632568,290.0390625,240.5185394287109,241.4402618408203,20,27.06748923244196
2016-10-01 13:33:49.52,2016-10-01 08:33:49.52,668.024873316288,46.799893,-92.113175,10,352.4309959411621,3,766.5971433059696,1.190000057220459,1.080425079824144,290.0390625,240.5185394287109,241.4402618408203,20,27.06748923244196
2016-10-01 13:33:51.00,2016-10-01 08:33:51.00,673.0248739123344,46.799895,-92.113242,10,352.6432762145996,3,771.7399416148287,0.6700000166893005,1.080425079824144,253.125,279.0701141357422,279.9918365478516,20,19.21337529386053
2016-10-01 13:33:56.00,2016-10-01 08:33:56.00,678.0248737335205,46.799922,-92.113316,10,352.6469383239746,3,778.144507639868,1.269999980926514,1.080425079824144,297.7734375,251.0010070800781,251.9227294921875,20,17.96008458673652
2016-10-01 13:34:01.00,2016-10-01 08:34:01.00,683.0248739719391,46.799929,-92.113386,10,351.7050437927246,3,783.5317847958125,1.039999961853027,1.080425079824144,305.859375,265.4947662353516,266.4164886474609,20,33.47580835390576
2016-10-01 13:34:04.52,2016-10-01 08:34:04.52,683.0248739719391,46.799929,-92.113386,10,351.4593162536621,3,783.5317847958125,1.039999961853027,0.846666673819224,305.859375,265.4947662353516,266.4164886474609,20,33.47580835390576
2016-10-01 13:34:07.00,2016-10-01 08:34:07.00,689.0248732566833,46.799953,-92.113451,10,351.7976951599121,3,789.1432677448272,0.8899999856948853,0.846666673819224,305.859375,279.7509918212891,280.6727142333984,20,509.5041539188843
2016-10-01 13:34:15.00,2016-10-01 08:34:15.00,697.0248724222183,46.799963,-92.113530,10,352.4560813903809,3,795.3260903450042,0.9800000190734863,0.846666673819224,305.859375,245.5004272460938,246.4221496582031,20,64.80759080835541
2016-10-01 13:34:19.52,2016-10-01 08:34:19.52,697.0248724222183,46.799963,-92.113530,10,351.7434959411621,3,795.3260903450042,0.9800000190734863,0.6031090340521487,305.859375,245.5004272460938,246.4221496582031,20,64.80759080835541
2016-10-01 13:34:21.00,2016-10-01 08:34:21.00,703.0248734951019,46.799980,-92.113591,10,352.0337791442871,3,800.3399313680126,0.8100000023841858,0.6031090340521487,296.3671875,199.3722763061523,200.2939910888672,20,431.0784461355744
2016-10-01 13:34:25.00,2016-10-01 08:34:25.00,707.0248734354973,46.799990,-92.113657,10,351.6457176208496,3,805.4439421630383,0.8100000023841858,0.6031090340521487,283.7109375,278.8816223144531,279.8033447265625,20,-54.39865566031317
2016-10-01 13:34:30.00,2016-10-01 08:34:30.00,712.0248729586601,46.799980,-92.113727,10,351.7377586364746,3,810.8904173629826,0.6700000166893005,0.6031090340521487,264.0234375,281.3758697509766,282.2975921630859,20,-44.64585079972866
2016-10-01 13:34:34.00,2016-10-01 08:34:34.00,716.0248733758926,46.799992,-92.113793,10,351.5674705505371,3,816.05424969954,0.8199999928474426,0.6031090340521487,286.171875,269.7181396484375,270.6398620605469,20,-116.1010391403739
2016-10-01 13:34:34.52,2016-10-01 08:34:34.52,716.0248733758926,46.799992,-92.113793,10,351.5674705505371,3,816.05424969954,0.8199999928474426,1.090226456560963,286.171875,269.7181396484375,270.6398620605469,20,-116.1010391403739
2016-10-01 13:34:39.00,2016-10-01 08:34:39.00,721.0248731374741,46.799986,-92.113868,10,352.1001243591309,3,821.7946393274111,1.039999961853027,1.090226456560963,243.6328125,233.5172576904297,234.4389801025391,20,393.8134999133703
2016-10-01 13:34:44.00,2016-10-01 08:34:44.00,726.0248725414276,46.799967,-92.113943,10,351.8571434020996,3,827.9054551205627,0.75,1.090226456560963,245.390625,221.0655670166016,221.9872894287109,20,-79.07938577654622
2016-10-01 13:34:48.00,2016-10-01 08:34:48.00,730.0248732566833,46.799957,-92.114017,10,351.9755516052246,3,833.6599894671127,0.9399999976158142,1.090226456560963,256.640625,227.6987152099609,228.6204376220703,20,-51.81370662444153
2016-10-01 13:34:49.52,2016-10-01 08:34:49.52,730.0248732566833,46.799957,-92.114017,10,351.8570213317871,3,833.6599894671127,0.9399999976158142,1.294234431964912,256.640625,227.6987152099609,228.6204376220703,20,-51.81370662444153
2016-10-01 13:34:51.00,2016-10-01 08:34:51.00,733.0248735547066,46.799954,-92.114087,5,352.4892234802246,3,839.021214588025,0.9200000166893005,1.294234431964912,285.1171875,224.1361846923828,225.0579071044922,20,-101.6167581475526
2016-10-01 13:34:55.00,2016-10-01 08:34:55.00,737.0248728990555,46.799958,-92.114158,5,353.7002830505371,3,844.4435883832634,0.800000011920929,1.294234431964912,265.078125,286.4441833496094,287.3659057617188,20,71.0656680157245
2016-10-01 13:35:00.00,2016-10-01 08:35:00.00,742.0248737335205,46.799947,-92.114224,5,353.8449974060059,3,849.670878998703,0.8199999928474426,1.294234431964912,264.0234375,230.4286804199219,231.3504028320312,20,25.66794661182927
2016-10-01 13:35:04.52,2016-10-01 08:35:04.52,742.0248737335205,46.799947,-92.114224,5,354.8598289489746,3,849.670878998703,0.8199999928474426,0.4800000091393788,264.0234375,230.4286804199219,231.3504028320312,20,25.66794661182927
2016-10-01 13:35:07.00,2016-10-01 08:35:07.00,749.0248748064041,46.799949,-92.114303,5,355.1619529724121,3,855.6532203729015,0.6700000166893005,0.4800000091393788,264.375,276.3235168457031,277.2452392578125,20,13.5558214411498
2016-10-01 13:35:12.00,2016-10-01 08:35:12.00,754.0248736143112,46.799977,-92.114368,5,355.1751976013184,3,861.5150637505293,0.8299999833106995,0.4800000091393788,295.3125,312.5614013671875,313.4831237792969,20,11.09432169209957
2016-10-01 13:35:17.00,2016-10-01 08:35:17.00,759.0248729586601,46.800000,-92.114426,5,355.2326316833496,3,866.6208440067956,0.5600000023841858,0.4800000091393788,294.609375,36.67349243164062,37.59521484375,20,10.5141383288296
2016-10-01 13:35:19.52,2016-10-01 08:35:19.52,759.0248729586601,46.800000,-92.114426,5,355.7909812927246,3,866.6208440067956,0.5600000023841858,0.6200000047683716,294.609375,36.67349243164062,37.59521484375,20,10.5141383288296
2016-10-01 13:35:23.00,2016-10-01 08:35:23.00,765.0248735547066,46.800045,-92.114443,5,356.5573387145996,3,871.7881736904093,0.75,0.6200000047683716,294.609375,58.91897583007812,59.8406982421875,20,8.305109136348205
2016-10-01 13:35:29.00,2016-10-01 08:35:29.00,771.024874150753,46.800077,-92.114388,5,356.5690574645996,3,877.2932103889477,0.699999988079071,0.6200000047683716,59.4140625,86.55831909179688,87.48004150390625,20,8.553692508043543
2016-10-01 13:35:34.52,2016-10-01 08:35:34.52,771.024874150753,46.800077,-92.114388,5,356.7302513122559,3,877.2932103889477,0.699999988079071,0.8096719537980323,59.4140625,86.55831909179688,87.48004150390625,20,8.553692508043543
2016-10-01 13:35:36.00,2016-10-01 08:35:36.00,778.0248731374741,46.800084,-92.114316,5,356.8699607849121,3,882.8154490891868,0.7300000190734863,0.8096719537980323,59.765625,110.8276348114014,111.7493515014648,20,11.99953843993401
2016-10-01 13:35:43.00,2016-10-01 08:35:43.00,785.0248726010323,46.800090,-92.114248,5,356.7049217224121,3,888.0366880968243,0.1700000017881393,0.8096719537980323,59.765625,133.7375602722168,134.6592788696289,20,15.36279431428292
2016-10-01 13:35:49.52,2016-10-01 08:35:49.52,785.0248726010323,46.800090,-92.114248,5,355.8957786560059,3,888.0366880968243,0.1700000017881393,0.749961539067335,59.765625,133.7375602722168,134.6592788696289,20,15.36279431428292
2016-10-01 13:35:50.00,2016-10-01 08:35:50.00,792.0248726606369,46.800094,-92.114179,5,355.5053977966309,3,893.3581717060189,0.5600000023841858,0.749961539067335,59.765625,47.24905395507812,48.1707763671875,20,24.15136841260326
2016-10-01 13:35:55.00,2016-10-01 08:35:55.00,797.0248734354973,46.800116,-92.114111,10,354.1650047302246,3,899.0922635924131,0.9800000190734863,0.749961539067335,38.3203125,87.4058837890625,88.32760620117188,20,-36.50456141023382
2016-10-01 13:36:00.00,2016-10-01 08:36:00.00,802.0248725414276,46.800148,-92.114041,10,354.0940818786621,3,905.4600539784941,0.8899999856948853,0.749961539067335,66.09375,83.99642944335938,84.91815185546875,20,-12.75633994644232
2016-10-01 13:36:04.00,2016-10-01 08:36:04.00,806.0248734951019,46.800160,-92.113976,10,354.0999412536621,3,910.5923029463802,0.8500000238418579,0.749961539067335,58.7109375,78.00033569335938,78.92205810546875,20,-11.93066397429928
2016-10-01 13:36:04.52,2016-10-01 08:36:04.52,806.0248734951019,46.800160,-92.113976,10,354.0999412536621,3,910.5923029463802,0.8500000238418579,0.949644088107827,58.7109375,78.00033569335938,78.92205810546875,20,-11.93066397429928
2016-10-01 13:36:09.00,2016-10-01 08:36:09.00,811.0248726010323,46.800186,-92.113914,10,354.5171775817871,3,916.1463468729652,0.9399999976158142,0.949644088107827,19.6875,70.28073120117188,71.20245361328125,20,-12.57233400316263
2016-10-01 13:36:14.00,2016-10-01 08:36:14.00,816.0248731970787,46.800219,-92.113861,10,354.5859031677246,3,921.5703862722346,0.949999988079071,0.949644088107827,38.3203125,79.17092895507812,80.0926513671875,20,-13.84171385459758
2016-10-01 13:36:19.00,2016-10-01 08:36:19.00,821.0248732566833,46.800251,-92.113814,10,354.7584495544434,3,926.6681991162247,0.9599999785423279,0.949644088107827,31.9921875,66.42352294921875,67.34524536132812,20,-16.5146573663075
2016-10-01 13:36:19.52,2016-10-01 08:36:19.52,821.0248732566833,46.800251,-92.113814,10,354.7584495544434,3,926.6681991162247,0.9599999785423279,0.9591277625106501,31.9921875,66.42352294921875,67.34524536132812,20,-16.5146573663075
2016-10-01 13:36:23.00,2016-10-01 08:36:23.00,825.0248737931252,46.800287,-92.113768,10,355.3086204528809,3,932.0167728584065,0.9700000286102295,0.9591277625106501,24.9609375,60.93258666992188,61.85430908203125,20,-30.1793182938803
2016-10-01 13:36:27.00,2016-10-01 08:36:27.00,829.0248731970787,46.800329,-92.113735,10,355.3996238708496,3,937.2647588656987,1.129999995231628,0.9591277625106501,19.3359375,54.87722778320312,55.7989501953125,20,148.832392187293
2016-10-01 13:36:32.00,2016-10-01 08:36:32.00,834.0248727798462,46.800375,-92.113686,10,354.9026756286621,3,943.6019774248119,1.179999947547913,0.9591277625106501,21.4453125,54.38580322265625,55.30752563476562,20,30.16702400514948
2016-10-01 13:36:34.52,2016-10-01 08:36:34.52,834.0248727798462,46.800375,-92.113686,10,354.9087791442871,3,943.6019774248119,1.179999947547913,1.218474272274638,21.4453125,54.38580322265625,55.30752563476562,20,30.16702400514948
